,Unnamed: 0,Source,Target,Weight
420172,420172,47-2071.00,47-5071.00,0.00362206772119
420203,420203,47-2071.00,49-9012.00,0.0069108448544
420210,420210,47-2071.00,49-9045.00,0.0053849037376
420247,420247,47-2071.00,51-4021.00,0.00705633586848
420249,420249,47-2071.00,51-4023.00,0.00540209338408
420250,420250,47-2071.00,51-4031.00,0.00625080208712
420251,420251,47-2071.00,51-4032.00,0.00681119405636
420266,420266,47-2071.00,51-4122.00,0.00690960378581
420272,420272,47-2071.00,51-5112.00,0.00536612784851
420278,420278,47-2071.00,51-6042.00,0.00675605076644
420281,420281,47-2071.00,51-6061.00,0.00594716793026
420282,420282,47-2071.00,51-6062.00,0.00533391354033
420284,420284,47-2071.00,51-6064.00,0.00467793544613
420285,420285,47-2071.00,51-6091.00,0.00585855464277
420292,420292,47-2071.00,51-7041.00,0.00386599274509
420302,420302,47-2071.00,51-8099.03,0.00647466539091
420306,420306,47-2071.00,51-9022.00,0.00530246765977
420309,420309,47-2071.00,51-9032.00,0.00541851203269
420310,420310,47-2071.00,51-9041.00,0.00604865829112
420320,420320,47-2071.00,51-9121.00,0.00394140088097
420321,420321,47-2071.00,51-9122.00,0.00555715476032
420327,420327,47-2071.00,51-9193.00,0.00692575790545
420332,420332,47-2071.00,51-9195.07,0.00499897188104
420333,420333,47-2071.00,51-9196.00,0.00349747113958
420336,420336,47-2071.00,51-9199.01,0.0048128677558
420350,420350,47-2071.00,53-3032.00,0.0059767307466
420355,420355,47-2071.00,53-4013.00,0.00718798474427
420359,420359,47-2071.00,53-5011.00,0.00622558364887
420363,420363,47-2071.00,53-5022.00,0.00619655629178
420374,420374,47-2071.00,53-7021.00,0.00633176181901
420375,420375,47-2071.00,53-7031.00,0.00344589845356
420376,420376,47-2071.00,53-7032.00,0.00427477215683
420381,420381,47-2071.00,53-7062.00,0.00652713751409
420418,420418,47-2072.00,47-4051.00,0.00636620938672
420427,420427,47-2072.00,47-5021.00,0.00631302452586
420431,420431,47-2072.00,47-5051.00,0.00629093428968
420509,420509,47-2072.00,51-4022.00,0.0068128860091
420546,420546,47-2072.00,51-6091.00,0.00527433228162
420597,420597,47-2072.00,51-9199.01,0.00680839495993
420615,420615,47-2072.00,53-4012.00,0.00679045185575
420649,420649,47-2072.00,53-7111.00,0.00572409213183
420679,420679,47-2073.00,47-4061.00,0.00391846960877
420687,420687,47-2073.00,47-5021.00,0.00578937490703
420770,420770,47-2073.00,51-4023.00,0.00627000482334
420771,420771,47-2073.00,51-4031.00,0.00627995676436
420788,420788,47-2073.00,51-4191.00,0.00632170990331
420803,420803,47-2073.00,51-6062.00,0.00690325158047
420806,420806,47-2073.00,51-6091.00,0.00665766505339
420813,420813,47-2073.00,51-7041.00,0.00476984805374
420817,420817,47-2073.00,51-8013.00,0.00692378675203
420823,420823,47-2073.00,51-8099.03,0.00550651683137
420841,420841,47-2073.00,51-9121.00,0.0049581382612
420842,420842,47-2073.00,51-9122.00,0.00497289482812
420848,420848,47-2073.00,51-9193.00,0.00579112364687
420854,420854,47-2073.00,51-9196.00,0.00594284954596
420896,420896,47-2073.00,53-7031.00,0.00514708251523
420897,420897,47-2073.00,53-7032.00,0.00648214292749
420914,420914,47-2081.00,47-2131.00,0.00646641031898
420919,420919,47-2081.00,47-2152.01,0.00698631823812
420920,420920,47-2081.00,47-2152.02,0.00530572663021
420924,420924,47-2081.00,47-2211.00,0.00680885229623
420927,420927,47-2081.00,47-3011.00,0.00622754370749
420928,420928,47-2081.00,47-3012.00,0.00602649602518
420990,420990,47-2081.00,49-9045.00,0.00584079240035
420991,420991,47-2081.00,49-9051.00,0.00668372886378
421003,421003,47-2081.00,49-9095.00,0.00702354311116
421011,421011,47-2081.00,51-2022.00,0.00661394947078
421031,421031,47-2081.00,51-4032.00,0.00545127262206
421034,421034,47-2081.00,51-4035.00,0.00456415533187
421035,421035,47-2081.00,51-4041.00,0.0064964305461
421044,421044,47-2081.00,51-4121.06,0.0054260306514
421046,421046,47-2081.00,51-4122.00,0.00644453777044
421048,421048,47-2081.00,51-4192.00,0.0047941264546
421067,421067,47-2081.00,51-6093.00,0.00439036528222
421097,421097,47-2081.00,51-9082.00,0.00614043116913
421102,421102,47-2081.00,51-9123.00,0.00624483274495
421104,421104,47-2081.00,51-9151.00,0.00706617029715
421113,421113,47-2081.00,51-9196.00,0.00707346146844
421161,421161,47-2081.00,53-7062.00,0.00636393179341
421435,421435,47-2111.00,47-2152.02,0.00336035901503
421439,421439,47-2111.00,47-2211.00,0.0062078502996
421441,421441,47-2111.00,47-2231.00,0.00498840836616
421480,421480,47-2111.00,49-2097.00,0.00709735934901
421499,421499,47-2111.00,49-9021.01,0.00586474253524
421524,421524,47-2111.00,51-2011.00,0.00509748239075
421694,421694,47-2121.00,47-2181.00,0.00412036304748
421947,421947,47-2131.00,47-2161.00,0.00687845209361
421948,421948,47-2131.00,47-2171.00,0.00592722601944
421949,421949,47-2131.00,47-2181.00,0.0050436201194
421951,421951,47-2131.00,47-2221.00,0.00658649089973
421953,421953,47-2131.00,47-3011.00,0.00610147808948
421961,421961,47-2131.00,47-4031.00,0.00238428126037
421966,421966,47-2131.00,47-4091.00,0.00657155429014
422029,422029,47-2131.00,49-9095.00,0.00711307155962
422070,422070,47-2131.00,51-4121.06,0.00538835952591
422093,422093,47-2131.00,51-6093.00,0.00411350433703
422095,422095,47-2131.00,51-7021.00,0.00630150323158
422121,422121,47-2131.00,51-9071.07,0.00455717027762
422135,422135,47-2131.00,51-9195.03,0.00688879094935
422141,422141,47-2131.00,51-9198.00,0.00576672354318
422181,422181,47-2131.00,53-7031.00,0.00672262816957
422182,422182,47-2131.00,53-7032.00,0.00702857073262
422187,422187,47-2131.00,53-7062.00,0.00599060451221
422197,422197,47-2132.00,47-2142.00,0.00508132366646
422301,422301,47-2132.00,51-3023.00,0.00607733687432
422551,422551,47-2141.00,51-3011.00,0.00687177677615
422642,422642,47-2141.00,51-9195.03,0.0066417627889
422806,422806,47-2142.00,51-3023.00,0.00586788995752
422873,422873,47-2142.00,51-9031.00,0.0061679611902
422956,422956,47-2151.00,47-2152.02,0.00676336538076
422965,422965,47-2151.00,47-3013.00,0.00710532010602
422975,422975,47-2151.00,47-4071.00,0.0055200723684
422987,422987,47-2151.00,47-5061.00,0.00597634750261
423008,423008,47-2151.00,49-3031.00,0.00672567314904
423011,423011,47-2151.00,49-3043.00,0.00565615605939
423017,423017,47-2151.00,49-3093.00,0.00700650238905
423019,423019,47-2151.00,49-9012.00,0.0064442808464
423021,423021,47-2151.00,49-9021.02,0.00653743373057
423022,423022,47-2151.00,49-9031.00,0.00651761339428
423024,423024,47-2151.00,49-9043.00,0.00660867730286
423038,423038,47-2151.00,49-9094.00,0.00705714437874
423042,423042,47-2151.00,49-9098.00,0.00667888123651
423049,423049,47-2151.00,51-2031.00,0.00652324083137
423063,423063,47-2151.00,51-4021.00,0.00649488885324
423067,423067,47-2151.00,51-4032.00,0.00617472766898
423097,423097,47-2151.00,51-6061.00,0.00629020747579
423098,423098,47-2151.00,51-6062.00,0.0070802364855
423125,423125,47-2151.00,51-9032.00,0.00695478614709
423126,423126,47-2151.00,51-9041.00,0.00644441227973
423206,423206,47-2152.01,47-2152.02,0.00690136849019
423228,423228,47-2152.01,47-4099.03,0.00645786770648
423240,423240,47-2152.01,49-1011.00,0.00716853731364
423277,423277,47-2152.01,49-9051.00,0.00688797159066
423289,423289,47-2152.01,49-9095.00,0.00636443462834
423330,423330,47-2152.01,51-4121.06,0.00671873584931
423459,423459,47-2152.02,47-2211.00,0.00497890938734
423461,423461,47-2152.02,47-2231.00,0.00413320225616
423490,423490,47-2152.02,49-2011.00,0.00694948145182
423492,423492,47-2152.02,49-2021.01,0.0068139281274
423500,423500,47-2152.02,49-2097.00,0.00677539502322
423501,423501,47-2152.02,49-2098.00,0.00626173105097
423504,423504,47-2152.02,49-3022.00,0.00662538523416
423510,423510,47-2152.02,49-3043.00,0.00689824604933
423512,423512,47-2152.02,49-3052.00,0.00688952404724
423517,423517,47-2152.02,49-9011.00,0.00588417659168
423518,423518,47-2152.02,49-9012.00,0.00718170400739
423519,423519,47-2152.02,49-9021.01,0.0071918844095
423520,423520,47-2152.02,49-9021.02,0.00705699376392
423521,423521,47-2152.02,49-9031.00,0.00658393446228
423526,423526,47-2152.02,49-9051.00,0.00447647631513
423527,423527,47-2152.02,49-9052.00,0.00580254045948
423535,423535,47-2152.02,49-9092.00,0.00435136452065
423538,423538,47-2152.02,49-9095.00,0.00433926214884
423544,423544,47-2152.02,51-2011.00,0.00477263951847
423546,423546,47-2152.02,51-2022.00,0.00700574452916
423706,423706,47-2161.00,47-2181.00,0.00582575187821
423708,423708,47-2161.00,47-2221.00,0.00588398117409
423786,423786,47-2161.00,49-9095.00,0.00666882388784
423850,423850,47-2161.00,51-6093.00,0.00703967289305
423953,423953,47-2171.00,47-2181.00,0.00395210627278
423955,423955,47-2171.00,47-2221.00,0.00645954837062
423957,423957,47-2171.00,47-3011.00,0.00504213535895
423965,423965,47-2171.00,47-4031.00,0.00623079552425
423977,423977,47-2171.00,47-5031.00,0.00647417091053
424069,424069,47-2171.00,51-4062.00,0.00639615008164
424074,424074,47-2171.00,51-4121.06,0.00551047038081
424076,424076,47-2171.00,51-4122.00,0.00651618887534
424097,424097,47-2171.00,51-6093.00,0.00522131070156
424125,424125,47-2171.00,51-9071.07,0.00624578113989
424126,424126,47-2171.00,51-9081.00,0.00658310115255
424139,424139,47-2171.00,51-9195.03,0.00485336842895
424201,424201,47-2181.00,47-2221.00,0.00501566408535
424203,424203,47-2181.00,47-3011.00,0.00701597679927
424437,424437,47-2181.00,53-7062.00,0.00656685336257
424447,424447,47-2211.00,47-2231.00,0.00502221260662
424530,424530,47-2211.00,51-2011.00,0.00594099146089
424532,424532,47-2211.00,51-2022.00,0.00660075421818
424548,424548,47-2211.00,51-4021.00,0.00593806562634
424555,424555,47-2211.00,51-4035.00,0.00672201852178
424565,424565,47-2211.00,51-4121.06,0.00670349420056
424605,424605,47-2211.00,51-9012.00,0.00670116694003
424768,424768,47-2221.00,49-9095.00,0.00568362157675
424829,424829,47-2221.00,51-6064.00,0.0063973961533
424832,424832,47-2221.00,51-6093.00,0.00595516563699
424939,424939,47-2231.00,47-3015.00,0.0071910530778
424949,424949,47-2231.00,47-4099.02,0.00524730601886
424950,424950,47-2231.00,47-4099.03,0.00499319241608
424973,424973,47-2231.00,49-2097.00,0.00646336036178
424974,424974,47-2231.00,49-2098.00,0.00545209426247
424977,424977,47-2231.00,49-3022.00,0.00524059484329
424990,424990,47-2231.00,49-9011.00,0.0065079977477
424992,424992,47-2231.00,49-9021.01,0.00718797095754
425011,425011,47-2231.00,49-9095.00,0.00712349329796
425017,425017,47-2231.00,51-2011.00,0.00359483825543
425185,425185,47-3011.00,47-4031.00,0.00476667402714
425188,425188,47-3011.00,47-4061.00,0.0058070806052
425240,425240,47-3011.00,49-9045.00,0.00667964163853
425280,425280,47-3011.00,51-4031.00,0.0067504143767
425294,425294,47-3011.00,51-4121.06,0.00503107784382
425296,425296,47-3011.00,51-4122.00,0.00596216083613
425317,425317,47-3011.00,51-6093.00,0.00576924175897
425322,425322,47-3011.00,51-7041.00,0.00572229713106
425345,425345,47-3011.00,51-9071.07,0.00656183420758
425350,425350,47-3011.00,51-9121.00,0.00617895708339
425351,425351,47-3011.00,51-9122.00,0.00553164097858
425362,425362,47-3011.00,51-9195.07,0.0067023011051
425363,425363,47-3011.00,51-9196.00,0.00606486326153
425365,425365,47-3011.00,51-9198.00,0.00637352821935
425405,425405,47-3011.00,53-7031.00,0.00505474304848
425411,425411,47-3011.00,53-7062.00,0.00680886304031
425422,425422,47-3012.00,47-3015.00,0.00359352023402
425473,425473,47-3012.00,49-9011.00,0.0066306350268
426140,426140,47-3015.00,47-3016.00,0.00683890919811
426189,426189,47-3015.00,49-3093.00,0.00712239594766
426832,426832,47-4011.00,53-6051.08,0.00503195242782
426871,426871,47-4021.00,49-2011.00,0.00694419135019
426873,426873,47-4021.00,49-2021.01,0.00429056947402
426874,426874,47-4021.00,49-2022.00,0.00681446116789
426875,426875,47-4021.00,49-2091.00,0.00566876151058
426876,426876,47-4021.00,49-2092.00,0.00689220488562
426878,426878,47-4021.00,49-2094.00,0.00667316330433
426880,426880,47-4021.00,49-2096.00,0.00468061925599
426883,426883,47-4021.00,49-3011.00,0.00584981068085
426886,426886,47-4021.00,49-3023.01,0.00463519584268
426887,426887,47-4021.00,49-3023.02,0.0062328926982
426888,426888,47-4021.00,49-3031.00,0.0056083279284
426900,426900,47-4021.00,49-9021.01,0.00706362446862
426902,426902,47-4021.00,49-9031.00,0.0056371025879
426903,426903,47-4021.00,49-9041.00,0.00676372074732
427089,427089,47-4031.00,47-4071.00,0.00660268420523
427099,427099,47-4031.00,47-5042.00,0.00667140386324
427194,427194,47-4031.00,51-4121.06,0.00464595861005
427202,427202,47-4031.00,51-5112.00,0.00706049975174
427214,427214,47-4031.00,51-6064.00,0.00608714152972
427217,427217,47-4031.00,51-6093.00,0.0039929856955
427219,427219,47-4031.00,51-7021.00,0.00598609712176
427245,427245,47-4031.00,51-9071.07,0.00478371507441
427251,427251,47-4031.00,51-9122.00,0.00621282199295
427254,427254,47-4031.00,51-9151.00,0.00678943655884
427259,427259,47-4031.00,51-9195.03,0.00663394251164
427262,427262,47-4031.00,51-9195.07,0.00653686501462
427263,427263,47-4031.00,51-9196.00,0.00710055617445
427265,427265,47-4031.00,51-9198.00,0.00561340750508
427266,427266,47-4031.00,51-9199.01,0.00615292462174
427293,427293,47-4031.00,53-5022.00,0.00639642848881
427305,427305,47-4031.00,53-7031.00,0.00406686514226
427306,427306,47-4031.00,53-7032.00,0.00597092840124
427311,427311,47-4031.00,53-7062.00,0.00518374268198
427330,427330,47-4041.00,47-5031.00,0.00637776207396
427383,427383,47-4041.00,49-9092.00,0.00641440390917
427394,427394,47-4041.00,51-2022.00,0.0056820956971
427429,427429,47-4041.00,51-4122.00,0.00673110642824
427432,427432,47-4041.00,51-4193.00,0.00657087770287
427460,427460,47-4041.00,51-8021.00,0.00718631075814
427487,427487,47-4041.00,51-9151.00,0.00563251395042
427498,427498,47-4041.00,51-9198.00,0.0070640210924
427499,427499,47-4041.00,51-9199.01,0.00700939007501
427524,427524,47-4041.00,53-5021.02,0.00697221648797
427544,427544,47-4041.00,53-7062.00,0.00662026350479
427548,427548,47-4041.00,53-7072.00,0.00639995457723
427553,427553,47-4051.00,47-4061.00,0.00638342977739
427554,427554,47-4051.00,47-4071.00,0.00416841799221
427558,427558,47-4051.00,47-5011.00,0.00505652228359
427564,427564,47-4051.00,47-5042.00,0.00525427987901
427565,427565,47-4051.00,47-5051.00,0.00671776141935
427566,427566,47-4051.00,47-5061.00,0.00679321551075
427568,427568,47-4051.00,47-5081.00,0.00569818573041
427667,427667,47-4051.00,51-5112.00,0.00640280751765
427679,427679,47-4051.00,51-6064.00,0.00614509398359
427680,427680,47-4051.00,51-6091.00,0.00678466709559
427697,427697,47-4051.00,51-8099.03,0.00692192268876
427714,427714,47-4051.00,51-9111.00,0.00621111421553
427715,427715,47-4051.00,51-9121.00,0.00702933303694
427727,427727,47-4051.00,51-9195.07,0.00645894415889
427731,427731,47-4051.00,51-9199.01,0.00485878193288
427750,427750,47-4051.00,53-4013.00,0.00552283952206
427754,427754,47-4051.00,53-5011.00,0.00455577411925
427758,427758,47-4051.00,53-5022.00,0.0056924956029
427770,427770,47-4051.00,53-7031.00,0.00688528543604
427771,427771,47-4051.00,53-7032.00,0.00667747318065
427785,427785,47-4061.00,47-4071.00,0.00415708641148
427789,427789,47-4061.00,47-5011.00,0.00688114541843
427792,427792,47-4061.00,47-5021.00,0.00415298314983
427795,427795,47-4061.00,47-5042.00,0.00476733067721
427797,427797,47-4061.00,47-5061.00,0.00587763313936
427798,427798,47-4061.00,47-5071.00,0.00413522382577
427836,427836,47-4061.00,49-9045.00,0.00428956044735
427873,427873,47-4061.00,51-4021.00,0.00718305117059
427875,427875,47-4061.00,51-4023.00,0.00504892378473
427876,427876,47-4061.00,51-4031.00,0.00590259228895
427888,427888,47-4061.00,51-4081.00,0.00719926720923
427898,427898,47-4061.00,51-5112.00,0.00668440086368
427907,427907,47-4061.00,51-6061.00,0.00655979705844
427908,427908,47-4061.00,51-6062.00,0.00448372704828
427910,427910,47-4061.00,51-6064.00,0.00404576434857
427911,427911,47-4061.00,51-6091.00,0.0050173057342
427918,427918,47-4061.00,51-7041.00,0.00338340243972
427928,427928,47-4061.00,51-8099.03,0.00671650700208
427932,427932,47-4061.00,51-9022.00,0.00510461694651
427935,427935,47-4061.00,51-9032.00,0.00587512597238
427936,427936,47-4061.00,51-9041.00,0.00668336616872
427946,427946,47-4061.00,51-9121.00,0.00273131456746
427947,427947,47-4061.00,51-9122.00,0.00538838946597
427953,427953,47-4061.00,51-9193.00,0.00643402781873
427958,427958,47-4061.00,51-9195.07,0.00548465741481
427959,427959,47-4061.00,51-9196.00,0.00557445250873
427962,427962,47-4061.00,51-9199.01,0.0063370128397
427976,427976,47-4061.00,53-3032.00,0.00531271574827
427989,427989,47-4061.00,53-5022.00,0.00640033648675
428000,428000,47-4061.00,53-7021.00,0.00633388843289
428001,428001,47-4061.00,53-7031.00,0.00451265718801
428002,428002,47-4061.00,53-7032.00,0.00514562465269
428019,428019,47-4071.00,47-5011.00,0.00612568190262
428021,428021,47-4071.00,47-5013.00,0.00551872398651
428022,428022,47-4071.00,47-5021.00,0.00597781906233
428025,428025,47-4071.00,47-5042.00,0.00396485332861
428027,428027,47-4071.00,47-5061.00,0.0042929700147
428028,428028,47-4071.00,47-5071.00,0.00468995727139
428029,428029,47-4071.00,47-5081.00,0.0063895211567
428051,428051,47-4071.00,49-3043.00,0.00676528039758
428057,428057,47-4071.00,49-3093.00,0.00511078157396
428066,428066,47-4071.00,49-9045.00,0.00601738616326
428079,428079,47-4071.00,49-9095.00,0.00673146482647
428105,428105,47-4071.00,51-4023.00,0.00650019503534
428107,428107,47-4071.00,51-4032.00,0.0066201646766
428128,428128,47-4071.00,51-5112.00,0.00582452600245
428129,428129,47-4071.00,51-5113.00,0.0063971728248
428138,428138,47-4071.00,51-6062.00,0.00539219491917
428140,428140,47-4071.00,51-6064.00,0.00271770176074
428141,428141,47-4071.00,51-6091.00,0.00713231313064
428158,428158,47-4071.00,51-8099.03,0.0068131109878
428165,428165,47-4071.00,51-9032.00,0.00622433175055
428166,428166,47-4071.00,51-9041.00,0.00453676423548
428176,428176,47-4071.00,51-9121.00,0.00473633233891
428183,428183,47-4071.00,51-9193.00,0.00592949110565
428188,428188,47-4071.00,51-9195.07,0.00586281500006
428189,428189,47-4071.00,51-9196.00,0.00703545136999
428192,428192,47-4071.00,51-9199.01,0.00480831599214
428206,428206,47-4071.00,53-3032.00,0.00470174889906
428211,428211,47-4071.00,53-4013.00,0.00552447568279
428215,428215,47-4071.00,53-5011.00,0.00540702916061
428219,428219,47-4071.00,53-5022.00,0.00692076608264
428231,428231,47-4071.00,53-7031.00,0.00601360280843
428232,428232,47-4071.00,53-7032.00,0.00442739086997
428237,428237,47-4071.00,53-7062.00,0.00539031649211
428245,428245,47-4071.00,53-7121.00,0.00683549907661
428359,428359,47-4091.00,51-6011.00,0.00483024638618
428374,428374,47-4091.00,51-7021.00,0.00698365926273
428431,428431,47-4091.00,53-3011.00,0.00715084371261
428499,428499,47-4099.02,49-2098.00,0.00581337963228
428502,428502,47-4099.02,49-3022.00,0.00683697873159
428517,428517,47-4099.02,49-9021.01,0.00691374637554
